GeneID,IU_1.5preg_n1,IU_1.5preg_n2,IU_1.5preg_n3,IA_1.5preg_n1,IA_1.5preg_n2,IA_1.5preg_n3
Hdac10,1215.0,1119.0,933.0,1370.0,910.0,1370.0
Trim12c,1970.0,1543.0,1281.0,1626.0,1022.0,1670.0
Zfp397,3162.0,2604.0,1927.0,3113.0,2000.0,2519.0
Atn1,12945.0,10711.0,8155.0,11141.0,7220.0,9152.0
Lsm5,346.0,303.0,237.0,238.0,211.0,275.0
Spata45,12.0,5.0,6.0,45.0,14.0,11.0
5033430I15Rik,79.0,65.0,66.0,37.0,29.0,46.0
Urah,652.0,715.0,595.0,1072.0,855.0,1324.0
Ddhd1,1608.0,1459.0,1069.0,1400.0,965.0,1183.0
Haus7,532.0,453.0,339.0,325.0,239.0,376.0
Gm10029,22.0,27.0,21.0,10.0,8.0,24.0
Mettl24,581.0,442.0,317.0,402.0,230.0,353.0
Gm12704,1.0,2.0,1.0,3.0,3.0,0.0
Stat3,14584.0,15280.0,11720.0,14606.0,10633.0,15910.0
Hmg20a,4435.0,3800.0,3026.0,3986.0,2609.0,3818.0
Tmem60,661.0,591.0,544.0,566.0,386.0,731.0
Gm11981,8.0,14.0,17.0,21.0,15.0,11.0
Emb,31116.0,29612.0,27250.0,22011.0,18440.0,26871.0
Higd1a,1298.0,1186.0,1101.0,701.0,663.0,949.0
Ssr2,4524.0,3718.0,3584.0,3632.0,2600.0,4249.0
Nrarp,557.0,611.0,533.0,736.0,457.0,619.0
Uqcc3,1059.0,958.0,919.0,1093.0,664.0,1191.0
Zfp595,549.0,465.0,337.0,526.0,287.0,450.0
Ctdnep1,5388.0,4956.0,4002.0,4237.0,3179.0,4570.0
Slc16a14,401.0,103.0,91.0,18.0,6.0,13.0
Smim14,13190.0,12416.0,12101.0,9813.0,6950.0,10645.0
Cacna1e,1160.0,717.0,498.0,687.0,249.0,529.0
Zmat2,3608.0,3327.0,3032.0,3429.0,2936.0,4239.0
Nprl2,837.0,884.0,743.0,759.0,527.0,811.0
Hadha,9753.0,8389.0,7107.0,7919.0,5760.0,9538.0
Rapgefl1,849.0,775.0,564.0,813.0,553.0,785.0
2310001H17Rik,463.0,334.0,375.0,469.0,453.0,596.0
Aipl1,58.0,45.0,56.0,83.0,42.0,63.0
Gm16010,165.0,166.0,112.0,56.0,42.0,44.0
Zfp617,1047.0,1031.0,760.0,992.0,684.0,1050.0
Rps15a-ps5,129.0,138.0,98.0,77.0,66.0,82.0
Riox2,1426.0,1434.0,1320.0,1030.0,808.0,1173.0
Gm8225,7.0,8.0,9.0,10.0,0.0,10.0
Gm6570,2.0,0.0,4.0,0.0,2.0,3.0
Herpud1,9179.0,4337.0,4410.0,7037.0,3364.0,5261.0
Col24a1,115.0,43.0,45.0,57.0,15.0,15.0
Rnf217,5374.0,5676.0,4724.0,3524.0,2225.0,3276.0
Mug1,146.0,33.0,195.0,113.0,8.0,63.0
Golga4,13299.0,12345.0,9984.0,14202.0,10229.0,14622.0
Zfyve21,2787.0,2585.0,2142.0,2324.0,1447.0,2118.0
Zfp740,7798.0,7911.0,6114.0,6244.0,4762.0,6198.0
C1qtnf1,2545.0,1527.0,1683.0,2077.0,1013.0,2231.0
Rbfox3,273.0,94.0,61.0,2.0,3.0,5.0
Romo1,1528.0,1363.0,1292.0,1221.0,1108.0,1302.0
Endov,2933.0,2665.0,2012.0,2351.0,1585.0,2209.0
Snapin,3723.0,3580.0,2982.0,3617.0,2786.0,4095.0
Tent5a,3977.0,2543.0,2635.0,4162.0,2795.0,3955.0
Commd1,1603.0,1629.0,1425.0,1383.0,1045.0,1592.0
Papolg,1022.0,918.0,726.0,861.0,552.0,868.0
Gnai2,29995.0,25641.0,22201.0,21894.0,16091.0,25735.0
Zfp709,757.0,730.0,584.0,513.0,343.0,529.0
Pvr,1355.0,1281.0,982.0,1872.0,1511.0,1920.0
Dmxl1,4692.0,4114.0,3298.0,4524.0,2796.0,4065.0
Fgfrl1,4008.0,3622.0,3389.0,3379.0,2644.0,3504.0
Kif26a,1503.0,1402.0,1299.0,1713.0,1214.0,1739.0
Ptgr2,4375.0,3668.0,3685.0,3616.0,2829.0,4391.0
Zmynd11,9616.0,8170.0,6617.0,7364.0,4807.0,6951.0
Ddx27,2184.0,1857.0,1469.0,1784.0,1434.0,1969.0
Mif,5620.0,3280.0,3673.0,3069.0,2570.0,3267.0
Slc15a4,1691.0,1109.0,924.0,1387.0,825.0,1236.0
Fkbp11,443.0,506.0,551.0,345.0,287.0,377.0
Wdr5b,375.0,329.0,253.0,365.0,210.0,368.0
H2-Q1,3.0,3.0,2.0,4.0,2.0,1.0
Prpf38b,7999.0,6959.0,5607.0,7749.0,4754.0,6486.0
Abat,8689.0,6751.0,7138.0,7779.0,5263.0,8111.0
Tnks1bp1,11825.0,10516.0,9572.0,10942.0,7457.0,11978.0
Ndufs6b,47.0,36.0,28.0,24.0,13.0,23.0
Tmem59,10063.0,9913.0,8633.0,9710.0,6360.0,10904.0
Gm5445,3.0,4.0,1.0,0.0,1.0,5.0
Riok1,1184.0,1056.0,864.0,1118.0,786.0,1288.0
Chic1,2291.0,2495.0,1913.0,2973.0,2096.0,2816.0
Ubfd1,4723.0,3386.0,3025.0,3706.0,2360.0,3506.0
Pygo2,3933.0,3512.0,3034.0,3414.0,2522.0,3591.0
Extl2,1846.0,1542.0,1483.0,1657.0,1296.0,1859.0
Plat,55253.0,46877.0,48761.0,46090.0,34140.0,47420.0
Zfp869,3722.0,3324.0,2954.0,3009.0,2116.0,3268.0
Maea,8310.0,6658.0,5964.0,7135.0,5005.0,8310.0
Zdhhc4,2235.0,1914.0,1818.0,1568.0,1335.0,1832.0
H2aj,4830.0,4728.0,4490.0,3970.0,2902.0,4089.0
Plscr2,1558.0,1770.0,1370.0,1680.0,1379.0,2187.0
Gcnt2,11000.0,11904.0,9886.0,7999.0,6670.0,9088.0
Cdk2ap2,3763.0,3728.0,2977.0,2326.0,2057.0,2436.0
Sik1,3322.0,2048.0,2032.0,3192.0,2659.0,3233.0
Gch1,190.0,125.0,130.0,94.0,62.0,95.0
Zfyve9,1317.0,1068.0,931.0,1359.0,996.0,1511.0
Nkain2,98.0,70.0,74.0,63.0,53.0,55.0
Nans,1712.0,1689.0,1382.0,1071.0,743.0,1207.0
Brd7,2955.0,2347.0,2030.0,2477.0,1868.0,2693.0
Rbm12b1,371.0,348.0,297.0,394.0,241.0,306.0
Nxnl2,441.0,361.0,378.0,284.0,170.0,271.0
Padi4,166.0,105.0,66.0,27.0,30.0,34.0
Gcn1,8778.0,7509.0,6361.0,7172.0,5033.0,7326.0
Spaca6,814.0,758.0,513.0,711.0,366.0,493.0
Fam177a,5.0,3.0,3.0,7.0,1.0,1.0
Gm21370,140.0,101.0,87.0,92.0,43.0,86.0
Edem2,4807.0,5529.0,4554.0,4262.0,2977.0,4753.0
Rps9,13124.0,12095.0,11755.0,9289.0,7457.0,10118.0
H4c17,7.0,3.0,8.0,17.0,4.0,18.0
Rsph9,918.0,985.0,941.0,5654.0,4771.0,6433.0
Gps2,2047.0,1640.0,1493.0,2042.0,1419.0,2021.0
Dram1,2174.0,1869.0,1967.0,2108.0,1747.0,2648.0
Scml4,780.0,623.0,669.0,642.0,561.0,728.0
Nfxl1,1797.0,1329.0,1078.0,1608.0,1016.0,1386.0
Or5m3b,534.0,284.0,317.0,348.0,177.0,233.0
Tcf25,17940.0,15602.0,13134.0,16450.0,11224.0,16811.0
Med18,291.0,306.0,234.0,222.0,190.0,274.0
Ccdc116,70.0,58.0,38.0,82.0,56.0,64.0
Nlrc5,798.0,559.0,463.0,721.0,521.0,649.0
Agr2,2562.0,2454.0,3302.0,2909.0,1410.0,2868.0
Rab8a,3061.0,2494.0,2214.0,2349.0,1806.0,2560.0
Acrbp,440.0,332.0,258.0,585.0,228.0,256.0
Mir1191,44.0,31.0,14.0,25.0,10.0,29.0
Ung,353.0,243.0,308.0,308.0,163.0,336.0
Grem2,3617.0,1788.0,1602.0,578.0,157.0,188.0
Dusp11,8702.0,6892.0,5190.0,9969.0,5862.0,8350.0
Atp2c2,2764.0,8722.0,4192.0,1874.0,1558.0,2022.0
D1Ertd448e,1079.0,726.0,622.0,770.0,432.0,748.0
Uba5,3153.0,2891.0,2469.0,2547.0,1807.0,2511.0
Herc4,2704.0,2721.0,2065.0,2368.0,1533.0,2342.0
Keg1,0.0,7.0,2.0,2.0,3.0,5.0
Mien1,2833.0,3536.0,2730.0,2230.0,1605.0,2455.0
Map2k7,6469.0,5909.0,4548.0,6507.0,4102.0,5087.0
Lyrm4,550.0,483.0,470.0,761.0,602.0,955.0
Cyp2j6,1384.0,1065.0,886.0,860.0,589.0,1091.0
Poldip3,8357.0,7326.0,6201.0,7602.0,5785.0,8324.0
Rsad2,721.0,475.0,555.0,794.0,389.0,667.0
B3galt2,40.0,201.0,8.0,39.0,15.0,30.0
Fosb,110.0,44.0,36.0,45.0,15.0,31.0
Mapk14,7300.0,5878.0,5262.0,6351.0,4764.0,6494.0
Arih1,7908.0,6463.0,5670.0,7145.0,4926.0,7140.0
Eno1b,164.0,157.0,118.0,200.0,108.0,190.0
Pzp,4.0,9.0,5.0,19.0,11.0,21.0
Slc22a5,3507.0,3105.0,2846.0,2368.0,1547.0,2370.0
Adora1,1249.0,1079.0,847.0,1472.0,818.0,1538.0
Gorasp1,3000.0,2670.0,2458.0,2588.0,1877.0,2689.0
Ube2m,4736.0,4442.0,3465.0,3278.0,2636.0,3611.0
Prmt2,3312.0,3204.0,2645.0,3405.0,2523.0,3675.0
Cmtr1,4757.0,4010.0,3450.0,3554.0,2465.0,3483.0
Gm7846,44.0,56.0,39.0,39.0,28.0,32.0
Oog1,20.0,27.0,28.0,17.0,14.0,18.0
Spidr,943.0,727.0,758.0,1254.0,965.0,1444.0
Gm8971,30.0,19.0,13.0,12.0,11.0,19.0
Chchd2-ps,108.0,67.0,79.0,107.0,98.0,112.0
Rpl31-ps9,383.0,231.0,308.0,220.0,140.0,207.0
Rab7,6722.0,6353.0,5645.0,5269.0,4002.0,5797.0
Cap1,23813.0,19830.0,17408.0,16744.0,11724.0,18003.0
Otulin,1695.0,1543.0,1307.0,1227.0,1052.0,1522.0
Gon7,169.0,202.0,135.0,225.0,155.0,245.0
Rbm15,1147.0,1037.0,878.0,1140.0,871.0,930.0
Gprc5a,411.0,196.0,168.0,107.0,67.0,118.0
Tmem39a,2172.0,1826.0,1452.0,1786.0,987.0,1602.0
Bard1,125.0,70.0,79.0,132.0,55.0,126.0
Bola2,612.0,553.0,470.0,501.0,354.0,473.0
Lsm14a,7720.0,7073.0,5590.0,6983.0,5162.0,7396.0
Cirbp,4130.0,4762.0,3572.0,3498.0,3027.0,3671.0
H3f3b,42.0,51.0,39.0,34.0,31.0,58.0
Mtmr6,4372.0,4134.0,3438.0,4366.0,2839.0,4345.0
Zfp426,2010.0,1804.0,1627.0,2077.0,1429.0,2192.0
Rsrc1,2489.0,2110.0,1861.0,2371.0,1899.0,2463.0
Nop10,1931.0,1663.0,1619.0,1264.0,1114.0,1479.0
Frmd8,1989.0,1585.0,1359.0,1747.0,944.0,1571.0
Gm11702,12.0,7.0,14.0,10.0,2.0,7.0
Snapc5,888.0,990.0,786.0,923.0,603.0,1050.0
Xdh,5356.0,4458.0,3288.0,3083.0,1434.0,2839.0
Zfp326,1487.0,1455.0,1153.0,1394.0,1025.0,1367.0
Cdc26,1422.0,1274.0,1106.0,1272.0,954.0,1477.0
Polr2i,1055.0,968.0,824.0,703.0,579.0,849.0
Hars2,1929.0,1730.0,1543.0,1888.0,1320.0,1792.0
Aldoa,44721.0,31100.0,31343.0,34479.0,23522.0,40013.0
Rab3d,3201.0,3229.0,2717.0,2688.0,1509.0,2765.0
Mcoln2,415.0,424.0,348.0,269.0,159.0,208.0
Tbck,1102.0,911.0,819.0,992.0,603.0,820.0
Cacng1,8.0,5.0,4.0,2.0,0.0,0.0
Rac3,4055.0,4523.0,3294.0,2877.0,1851.0,2634.0
Las1l,3686.0,3364.0,3094.0,3343.0,2561.0,3823.0
Ticrr,62.0,40.0,38.0,54.0,26.0,50.0
Trim30d,754.0,688.0,544.0,461.0,345.0,426.0
Kctd4,1104.0,910.0,990.0,1043.0,839.0,1261.0
Dmbt1,6738.0,1289.0,258.0,12.0,1.0,23.0
Trim56,2150.0,2053.0,1653.0,2440.0,1658.0,2414.0
Ess2,1575.0,1239.0,1104.0,1520.0,1155.0,1652.0
Klk10,562.0,208.0,211.0,62.0,52.0,55.0
Lrrc8d,3422.0,3368.0,2708.0,3131.0,2309.0,3697.0
Frg1,1579.0,1349.0,1081.0,1358.0,1066.0,1626.0
Zmym1,1242.0,927.0,678.0,1364.0,857.0,1179.0
Gm7589,22.0,19.0,25.0,21.0,6.0,20.0
Ipcef1,208.0,148.0,141.0,135.0,58.0,160.0
Gulo,3699.0,1433.0,2555.0,1042.0,715.0,1529.0
Gm10387,11.0,15.0,2.0,26.0,9.0,11.0
Cck,12.0,14.0,2.0,14.0,0.0,2.0
Cacna1d,1969.0,2111.0,1292.0,4179.0,2086.0,2494.0
Oat,19367.0,17953.0,15681.0,16383.0,11864.0,18669.0
Slc66a1,366.0,290.0,269.0,289.0,200.0,296.0
Pdlim7,10840.0,6415.0,6237.0,3794.0,2058.0,2865.0
Tafazzin,3916.0,4046.0,3227.0,3850.0,2844.0,4080.0
Ccl2,64.0,37.0,47.0,12.0,15.0,13.0
Asic2,2326.0,1731.0,1738.0,2055.0,1323.0,1914.0
Psmd3,12191.0,11500.0,9235.0,9518.0,7873.0,12235.0
Ngfr,580.0,732.0,386.0,50.0,29.0,73.0
Uox,10071.0,18195.0,12111.0,4112.0,4047.0,5209.0
Fbxl17,3521.0,3179.0,2453.0,2904.0,2340.0,2759.0
Slc6a2,75.0,87.0,32.0,657.0,698.0,928.0
A230107N01Rik,48.0,44.0,38.0,66.0,40.0,53.0
Ddx60,1210.0,963.0,721.0,511.0,352.0,549.0
Cog6,2027.0,1931.0,1677.0,1748.0,1206.0,1973.0
Thap7,1338.0,1306.0,1105.0,1148.0,765.0,1353.0
Gm12248,34.0,39.0,20.0,67.0,41.0,59.0
Ccl22,88.0,24.0,56.0,7.0,14.0,6.0
Nmral1,765.0,562.0,479.0,454.0,406.0,626.0
Slf2,3362.0,2556.0,2191.0,3270.0,2396.0,3233.0
Gm7964,2351.0,2213.0,1999.0,2085.0,1796.0,2315.0
2700054A10Rik,619.0,719.0,371.0,564.0,425.0,508.0
Csgalnact2,2576.0,2078.0,2033.0,1828.0,1289.0,2138.0
Hnrnpul1,11262.0,9898.0,8177.0,12433.0,8300.0,12391.0
Chct1,92.0,91.0,58.0,2.0,7.0,7.0
Sprr2d,230.0,1.0,29.0,6.0,0.0,0.0
Impg2,90.0,108.0,77.0,110.0,37.0,72.0
Uroc1,10.0,20.0,4.0,0.0,4.0,4.0
BC005537,13373.0,12475.0,9664.0,12948.0,9850.0,12278.0
Sestd1,14748.0,12461.0,10014.0,15491.0,10849.0,14781.0
Ndufa10,4521.0,3682.0,3384.0,2913.0,2373.0,3682.0
A930015D03Rik,175.0,148.0,95.0,98.0,85.0,93.0
Gipc1,4313.0,3527.0,3389.0,2887.0,2276.0,3426.0
Anp32b-ps1,101.0,82.0,100.0,74.0,50.0,74.0
Ddx23,4542.0,3720.0,3119.0,3965.0,2841.0,4071.0
Mir31,29.0,42.0,21.0,4.0,4.0,5.0
Zfp65,1140.0,938.0,756.0,1007.0,639.0,989.0
Ubxn7,4533.0,4559.0,3349.0,4976.0,3162.0,4457.0
Gm7367,306.0,373.0,269.0,516.0,470.0,555.0
Pde4d,2229.0,1384.0,1281.0,1608.0,1255.0,1768.0
Gm14586,363.0,215.0,221.0,202.0,162.0,190.0
A730063M14Rik,58.0,55.0,57.0,55.0,71.0,104.0
Lrrcc1,3779.0,4079.0,3781.0,3313.0,2525.0,4174.0
Rexo4,2956.0,2517.0,2158.0,2530.0,1842.0,2737.0
Lyn,5232.0,4131.0,4180.0,5510.0,4330.0,6840.0
Rpl37rt,1793.0,1430.0,1395.0,971.0,860.0,1070.0
Tvp23b,4533.0,4827.0,4604.0,4490.0,3325.0,5396.0
Gm13305,1.0,0.0,0.0,1.0,1.0,0.0
1600020E01Rik,295.0,246.0,271.0,264.0,206.0,246.0
Tmed10-ps,496.0,350.0,371.0,500.0,384.0,566.0
Gm4581,18.0,14.0,20.0,17.0,22.0,10.0
Anp32e,5272.0,4176.0,3779.0,4220.0,3288.0,4457.0
Gm4963,6.0,11.0,2.0,19.0,9.0,12.0
Dnajc8,4720.0,3929.0,3431.0,3337.0,2695.0,3889.0
Gng12,15553.0,13235.0,10164.0,10150.0,8639.0,10875.0
Ssu72,3593.0,3234.0,3226.0,3118.0,2560.0,3805.0
Akap12,4950.0,3839.0,3331.0,2769.0,1491.0,2983.0
2310039L15Rik,6.0,14.0,10.0,4.0,4.0,5.0
Prkcsh,7495.0,6807.0,6045.0,7006.0,5512.0,8295.0
Sort1,22910.0,35643.0,24194.0,18811.0,13715.0,20078.0
Gys1,3983.0,3283.0,2904.0,4401.0,3130.0,5050.0
Apex2,303.0,318.0,264.0,210.0,154.0,301.0
Psma7,5396.0,5245.0,4927.0,4348.0,3926.0,5217.0
Tmsb15b1,44.0,35.0,25.0,29.0,22.0,32.0
Vmp1,3254.0,2998.0,2356.0,2733.0,2586.0,3319.0
Emx2,8117.0,7867.0,6458.0,9849.0,7658.0,10941.0
Gm7977,0.0,1.0,0.0,0.0,3.0,0.0
6430562O15Rik,202.0,202.0,150.0,65.0,51.0,97.0
Zfp169,597.0,548.0,385.0,564.0,357.0,483.0
Slc35d2,623.0,541.0,563.0,645.0,552.0,753.0
Pcyt2,2131.0,1995.0,1624.0,2214.0,1406.0,2243.0
Plpp6,1687.0,1582.0,1358.0,1231.0,868.0,1285.0
Zfp825,549.0,530.0,456.0,341.0,278.0,412.0
Nsun5,642.0,585.0,331.0,572.0,368.0,499.0
Rsad1,4258.0,3948.0,2457.0,4837.0,2259.0,2598.0
Tbc1d25,647.0,652.0,510.0,615.0,445.0,567.0
Txnl4b,762.0,664.0,642.0,835.0,549.0,962.0
Gm9457,2.0,1.0,2.0,3.0,2.0,1.0
Camk2n2,425.0,423.0,382.0,321.0,272.0,361.0
Ost4,2773.0,2679.0,2562.0,2099.0,1610.0,2226.0
Ctso,3936.0,3418.0,2887.0,2558.0,1835.0,2855.0
Copa,23288.0,21574.0,18103.0,18346.0,14059.0,20669.0
Polr2m,12853.0,11155.0,10481.0,8364.0,5887.0,10202.0
Gcdh,1714.0,1672.0,1355.0,1645.0,1103.0,1842.0
Uba52-ps,58.0,54.0,43.0,58.0,41.0,60.0
Fos,442.0,400.0,312.0,392.0,366.0,439.0
Gm10705,376.0,362.0,299.0,259.0,158.0,279.0
Alox5,167.0,126.0,157.0,168.0,140.0,243.0
Zfp213,1347.0,1344.0,1077.0,1019.0,827.0,1209.0
Il1b,164.0,83.0,68.0,79.0,35.0,56.0
Pm20d1,98.0,117.0,76.0,91.0,90.0,146.0
Pcf11,3707.0,2971.0,2483.0,3663.0,2443.0,3174.0
Isca2,1061.0,1087.0,957.0,1021.0,848.0,1133.0
Helb,609.0,485.0,363.0,590.0,361.0,545.0
Gm8692,13.0,10.0,11.0,2.0,6.0,8.0
Ppp4r2,5398.0,5884.0,5045.0,3472.0,2671.0,3724.0
Cbx3-ps5,0.0,0.0,0.0,1.0,0.0,0.0
Edem3,4455.0,3320.0,3121.0,4921.0,2912.0,4212.0
Trappc4,1775.0,1735.0,1438.0,1445.0,1175.0,1776.0
Ptgdr2,41.0,14.0,12.0,52.0,18.0,12.0
Fbxo4,1039.0,998.0,788.0,938.0,773.0,980.0
Cdh16,889.0,366.0,451.0,413.0,326.0,370.0
Car12,1748.0,989.0,845.0,1269.0,962.0,1186.0
Aqp2,93.0,57.0,81.0,98.0,64.0,81.0
Stim1,5616.0,5478.0,4137.0,5248.0,3683.0,5433.0
Slc30a9,5188.0,4471.0,3952.0,4580.0,3439.0,4769.0
Tyk2,2680.0,2429.0,1856.0,2913.0,1836.0,2648.0
Tbc1d8b,2607.0,2361.0,2008.0,1933.0,1265.0,1979.0
Prrc2c,15598.0,13463.0,9880.0,16845.0,10639.0,14594.0
Tor4a,6099.0,5919.0,5231.0,6460.0,4224.0,7153.0
Spindoc,1527.0,1274.0,1114.0,1168.0,859.0,1107.0
Micos13,2202.0,2125.0,2020.0,1797.0,1437.0,2347.0
Rnf121,1428.0,1252.0,1068.0,1070.0,725.0,1072.0
Atad2,990.0,473.0,523.0,853.0,320.0,617.0
Gm19723,1.0,1.0,0.0,0.0,0.0,0.0
Slc26a8,163.0,112.0,89.0,187.0,123.0,170.0
Gbp8,3765.0,3524.0,2372.0,2150.0,1446.0,1807.0
Slc37a4,976.0,824.0,820.0,830.0,594.0,915.0
Stambp,1948.0,1797.0,1615.0,1893.0,1517.0,2228.0
Zfp760,909.0,774.0,578.0,939.0,595.0,767.0
Rab5b,10311.0,9678.0,7747.0,7855.0,5591.0,8594.0
Max,4691.0,4295.0,3277.0,3741.0,2624.0,3821.0
Pqbp1,2245.0,2031.0,1631.0,1801.0,1499.0,1977.0
Stk4,4601.0,4188.0,3499.0,3745.0,2644.0,3989.0
Hsh2d,102.0,60.0,79.0,77.0,62.0,65.0
Egln3,3352.0,1180.0,1523.0,1066.0,837.0,1542.0
Sema4a,5364.0,5634.0,4015.0,4307.0,2983.0,4382.0
Serp1,18109.0,19433.0,17981.0,12109.0,10433.0,13471.0
Zfp943,1153.0,883.0,822.0,1195.0,679.0,1108.0
Nhp2,1730.0,1684.0,1623.0,1255.0,1152.0,1568.0
Dok6,8.0,5.0,9.0,14.0,8.0,5.0
Tmed2,10448.0,10400.0,9252.0,9076.0,7343.0,10692.0
Boc,6023.0,5545.0,4556.0,6537.0,4516.0,6169.0
4930413G21Rik,1230.0,1314.0,955.0,1092.0,943.0,999.0
Zmym2,5090.0,4706.0,3828.0,4603.0,3231.0,4688.0
Rab6a,8385.0,7339.0,6424.0,7519.0,5460.0,7788.0
2310039H08Rik,681.0,719.0,732.0,547.0,466.0,749.0
Fam177a2,18.0,7.0,5.0,27.0,5.0,16.0
Ndufa4,5911.0,5396.0,4957.0,3819.0,3033.0,4192.0
Jpt2,4926.0,5030.0,4122.0,3469.0,2832.0,4048.0
Sdk1,1021.0,1418.0,881.0,1277.0,1123.0,1361.0
Banp,2347.0,1474.0,1179.0,2545.0,1338.0,1940.0
Cdk4,8671.0,7294.0,6209.0,8632.0,6317.0,8764.0
Vps25,4427.0,4260.0,3383.0,3958.0,3217.0,4983.0
Mir2861,9.0,9.0,9.0,17.0,3.0,2.0
Prss22,119.0,47.0,83.0,8.0,10.0,20.0
B230325K18Rik,141.0,139.0,94.0,165.0,100.0,226.0
Akap7,1413.0,1224.0,908.0,1281.0,1032.0,1428.0
Arel1,4148.0,5119.0,3290.0,3721.0,2869.0,3909.0
Zfp420,606.0,530.0,374.0,612.0,426.0,507.0
Cdv3,6594.0,5312.0,5001.0,5810.0,4436.0,5947.0
E130215H24Rik,19.0,14.0,19.0,22.0,16.0,19.0
Bsg,32446.0,25617.0,26837.0,36146.0,26314.0,45298.0
Mrps9,1304.0,1145.0,1007.0,1404.0,923.0,1657.0
1700099I09Rik,5.0,4.0,4.0,2.0,4.0,4.0
Gm17281,176.0,152.0,125.0,151.0,75.0,107.0
Zfp866,2870.0,2423.0,1975.0,3005.0,2049.0,3041.0
Gm7072,785.0,725.0,643.0,717.0,535.0,905.0
Nucb2,3803.0,4388.0,3912.0,3611.0,2823.0,4054.0
Ggact,1094.0,1018.0,873.0,837.0,708.0,1081.0
Kctd8,71.0,162.0,78.0,71.0,69.0,80.0
Cttn,16112.0,13803.0,12141.0,13625.0,10396.0,15856.0
Rps29,11431.0,10899.0,9502.0,8323.0,6329.0,8143.0
Jph4,4673.0,3784.0,3488.0,3060.0,2019.0,3002.0
Rbm11,227.0,151.0,226.0,192.0,144.0,177.0
Gm10384,318.0,295.0,253.0,473.0,398.0,507.0
Stat1,6332.0,5264.0,4651.0,2878.0,2213.0,3111.0
Radil,263.0,245.0,223.0,261.0,221.0,274.0
Igkv14-111,0.0,10.0,13.0,30.0,0.0,7.0
Cox5a,3746.0,3392.0,3115.0,2848.0,2186.0,3285.0
Hk1,12470.0,10315.0,9892.0,8181.0,6206.0,9296.0
Zbed4,432.0,359.0,312.0,415.0,333.0,404.0
Zfp462,3126.0,2405.0,2016.0,2897.0,1820.0,2444.0
Sumo3,8815.0,7921.0,6762.0,6782.0,5421.0,7620.0
Plekhf2,1914.0,1678.0,1434.0,1898.0,1496.0,2117.0
Atp6v0b,4284.0,3786.0,3402.0,3387.0,2629.0,3704.0
Ifit1,1194.0,874.0,910.0,274.0,88.0,147.0
Gm16861,112.0,183.0,114.0,123.0,77.0,99.0
Lyrm2,1753.0,1935.0,1472.0,1714.0,1346.0,2089.0
Gm6023,23.0,27.0,20.0,8.0,4.0,18.0
Adipor2,11112.0,15384.0,11134.0,11874.0,9411.0,14258.0
Fbxw11,6741.0,5872.0,5172.0,5513.0,4282.0,6368.0
Gfra2,919.0,496.0,467.0,887.0,317.0,301.0
Tomm20,8787.0,8396.0,7807.0,8463.0,6930.0,10426.0
Ireb2,5847.0,5086.0,4532.0,4883.0,3663.0,5339.0
Nxpe3,633.0,1521.0,767.0,131.0,80.0,139.0
Dbh,5.0,5.0,1.0,5.0,10.0,8.0
Washc4,2871.0,2288.0,1968.0,3055.0,1877.0,2486.0
Gpatch11,1200.0,1237.0,954.0,1252.0,920.0,1160.0
Nherf2,3798.0,3670.0,2751.0,2612.0,1459.0,2259.0
Plcg1,5245.0,4388.0,3240.0,2711.0,1294.0,2054.0
Ptcd1,1430.0,1301.0,929.0,1140.0,785.0,1314.0
Tmsb15l,0.0,0.0,0.0,0.0,0.0,0.0
6330415G19Rik,65.0,53.0,40.0,71.0,37.0,82.0
Fam234a,6358.0,5214.0,4663.0,6284.0,4797.0,7450.0
Marveld2,1120.0,1257.0,986.0,990.0,770.0,1134.0
Map3k2,4841.0,4313.0,3255.0,5741.0,3714.0,4979.0
Gm9169,18.0,7.0,4.0,13.0,6.0,16.0
Ddx50,5375.0,4330.0,3953.0,4090.0,2926.0,4339.0
Necab2,218.0,110.0,114.0,185.0,28.0,43.0
Fam219b,2456.0,2430.0,1825.0,1893.0,1318.0,1958.0
Lig1,1338.0,1190.0,919.0,1550.0,1072.0,1828.0
Stk32a,45.0,24.0,13.0,36.0,20.0,22.0
Mrps26,1734.0,1692.0,1405.0,1499.0,1322.0,1702.0
Eya2,5438.0,4182.0,4182.0,6137.0,4310.0,6545.0
Nfrkb,2505.0,2349.0,2034.0,2519.0,1810.0,2687.0
Acbd7,142.0,778.0,309.0,67.0,66.0,75.0
Aqp6,88.0,54.0,37.0,57.0,17.0,78.0
Aldoc,13729.0,12175.0,12374.0,11992.0,8522.0,13593.0
Megf8,11364.0,10238.0,8099.0,11499.0,7609.0,10561.0
Tafa3,20.0,24.0,30.0,51.0,10.0,13.0
Hdlbp,35826.0,33457.0,29211.0,28961.0,21703.0,32714.0
Rimkla,112.0,77.0,75.0,45.0,36.0,38.0
Sdhc,7735.0,6577.0,5919.0,5228.0,3781.0,5542.0
Taf9b,1136.0,789.0,810.0,839.0,742.0,985.0
Eprs,7610.0,6565.0,5765.0,6115.0,4697.0,6955.0
Retreg3,5388.0,4747.0,4057.0,4788.0,3275.0,5082.0
Unk,3182.0,2671.0,1888.0,2630.0,1818.0,2287.0
Bace2,4759.0,3500.0,4212.0,3127.0,2100.0,3364.0
Setd1a,4680.0,4218.0,3289.0,4112.0,2681.0,3422.0
E130304I02Rik,1.0,2.0,1.0,2.0,1.0,0.0
